investor_id,amfi_code,transaction_date,transaction_type,amount,units,kyc_status,state
INV5304,125497,2026-01-07,Redemption,41970.31,298.972,Verified,Maharashtra
INV5305,119551,2025-12-28,SIP,46559.31,371.598,Pending,Maharashtra
INV5306,120841,2025-07-04,Lumpsum,17310.94,130.554,Verified,Maharashtra
INV5307,118632,2025-11-23,Redemption,55413.57,516.981,Verified,Maharashtra
INV5308,119092,2025-08-07,Redemption,52257.85,548.923,Pending,Maharashtra
INV5309,119092,2025-10-30,SIP,95570.24,819.538,Verified,Maharashtra
INV5310,118632,2025-10-12,Redemption,63946.5,630.097,Verified,Maharashtra
INV5311,118632,2025-11-15,SIP,73193.85,845.168,Verified,Maharashtra
INV5312,119092,2025-12-26,SIP,56455.52,383.391,Verified,Maharashtra
INV5313,119092,2025-09-28,SIP,90137.55,877.109,Verified,Maharashtra
INV5314,120841,2025-09-04,SIP,37838.86,421.487,Verified,Maharashtra
INV5315,125497,2025-10-15,Lumpsum,15179.67,158.773,Verified,Maharashtra
INV5316,125497,2025-12-21,Lumpsum,15401.93,105.066,Verified,Maharashtra
INV5317,120841,2026-02-04,SIP,11922.42,84.63,Verified,Maharashtra
INV5318,120503,2026-02-27,Lumpsum,36246.75,352.642,Verified,Maharashtra
INV5319,120503,2026-06-21,Lumpsum,91449.74,664.165,Verified,Maharashtra
INV5320,125497,2025-07-27,SIP,52076.65,453.842,Pending,Maharashtra
INV5321,120503,2026-05-27,Lumpsum,87047.49,818.351,Verified,Maharashtra
INV5322,119551,2026-03-02,Redemption,26040.44,293.45,Verified,Maharashtra
INV5323,120841,2025-11-18,Redemption,63744.99,504.383,Pending,Maharashtra
INV5324,125497,2026-01-09,SIP,66122.24,494.791,Verified,Maharashtra
INV5325,119092,2025-06-28,SIP,2312.3,21.884,Pending,Maharashtra
INV5326,118632,2026-04-25,SIP,90810.8,610.638,Verified,Maharashtra
INV5327,119551,2026-04-03,Lumpsum,98148.08,699.524,Pending,Maharashtra
INV5328,119551,2026-03-29,SIP,18533.85,123.905,Verified,Maharashtra
INV5329,120841,2025-12-30,Redemption,93737.93,672.882,Pending,Maharashtra
INV5330,119092,2026-04-13,Redemption,11454.48,90.276,Pending,Maharashtra
INV5331,120503,2025-09-27,Lumpsum,95212.44,723.113,Verified,Maharashtra
INV5332,119092,2026-05-26,Lumpsum,18364.62,128.117,Verified,Maharashtra
INV5333,119092,2025-09-25,SIP,11706.96,102.144,Verified,Maharashtra
INV5334,118632,2026-02-22,Lumpsum,76312.81,816.666,Verified,Maharashtra
INV5335,118632,2026-01-07,SIP,88376.76,1008.431,Verified,Maharashtra
INV5336,118632,2025-07-19,SIP,97185.82,1076.291,Pending,Maharashtra
INV5337,120503,2025-12-25,Redemption,60444.1,433.155,Verified,Maharashtra
INV5338,125497,2026-03-30,Lumpsum,39750.51,436.031,Pending,Maharashtra
INV5339,119092,2025-08-14,SIP,86744.89,734.522,Verified,Maharashtra
INV5340,120503,2026-01-20,Redemption,81836.23,625.496,Verified,Maharashtra
INV5341,118632,2025-12-16,SIP,88876.84,859.264,Pending,Maharashtra
INV5342,125497,2025-10-27,SIP,35865.14,299.325,Pending,Maharashtra
INV5343,119551,2025-07-20,SIP,32525.25,232.924,Verified,Maharashtra
INV5344,125497,2025-11-13,Lumpsum,17932.19,163.452,Verified,Maharashtra
INV5345,120841,2025-09-19,Redemption,62607.51,643.077,Pending,Maharashtra
INV5346,119092,2025-07-22,Redemption,10728.2,96.404,Verified,Maharashtra
INV5347,120503,2025-07-09,Redemption,43703.0,331.902,Verified,Maharashtra
INV5348,118632,2025-12-23,SIP,7609.38,51.153,Pending,Maharashtra
INV5349,119551,2026-03-13,Redemption,2246.5,18.097,Verified,Maharashtra
INV5350,120841,2025-07-28,Redemption,60541.27,721.109,Pending,Maharashtra
INV5351,120841,2025-08-24,Lumpsum,65697.86,460.445,Pending,Maharashtra
INV5352,125497,2026-04-18,Redemption,95663.75,679.865,Verified,Maharashtra
INV5353,119551,2025-07-03,Lumpsum,56442.7,390.044,Pending,Maharashtra
INV5354,119551,2026-02-01,SIP,40066.16,310.559,Verified,Maharashtra
INV5355,125497,2025-08-15,SIP,86217.08,636.237,Verified,Maharashtra
INV5356,118632,2026-05-09,Lumpsum,2066.19,18.222,Verified,Maharashtra
INV5357,125497,2025-10-22,Lumpsum,66706.45,661.776,Verified,Maharashtra
INV5358,120841,2026-01-23,SIP,67588.12,839.84,Pending,Maharashtra
INV5359,119551,2026-04-12,Redemption,42759.01,353.748,Verified,Maharashtra
INV5360,120841,2025-08-24,SIP,1363.78,14.973,Pending,Maharashtra
INV5361,120841,2026-05-24,Lumpsum,91637.43,1005.534,Verified,Maharashtra
INV5362,119092,2025-11-07,SIP,84802.87,1036.245,Verified,Maharashtra
INV5363,120503,2025-09-15,Lumpsum,47871.09,387.281,Verified,Maharashtra
INV5364,118632,2026-06-11,Redemption,9162.94,80.193,Pending,Maharashtra
INV5365,120503,2026-06-24,Redemption,75280.58,826.173,Pending,Maharashtra
INV5366,119092,2025-11-23,Redemption,6360.18,45.813,Pending,Maharashtra
INV5367,120841,2026-02-01,SIP,53772.01,415.067,Verified,Maharashtra
INV5368,118632,2025-11-12,Redemption,23719.31,271.671,Pending,Maharashtra
INV5369,118632,2026-01-25,SIP,70680.85,514.492,Pending,Maharashtra
INV5370,125497,2025-11-12,SIP,51280.73,558.873,Verified,Maharashtra
INV5371,118632,2026-03-08,Redemption,73232.56,792.218,Verified,Maharashtra
INV5372,120841,2025-09-22,SIP,20343.17,137.477,Verified,Maharashtra
INV5373,119551,2025-11-15,SIP,13994.29,132.587,Verified,Maharashtra
INV5374,119551,2026-03-24,SIP,86046.42,645.55,Verified,Maharashtra
INV5375,119092,2026-05-21,Lumpsum,39649.94,284.84,Verified,Maharashtra
INV5376,120841,2026-02-20,Redemption,88175.29,951.206,Verified,Maharashtra
INV5377,119092,2025-09-01,Redemption,72234.09,644.065,Verified,Maharashtra
INV5378,125497,2026-05-17,SIP,50831.17,406.231,Verified,Maharashtra
INV5379,118632,2025-08-19,Lumpsum,83936.76,562.372,Verified,Maharashtra
INV5380,120841,2025-12-14,Redemption,27006.29,207.283,Verified,Maharashtra
INV5381,118632,2025-11-07,SIP,40146.66,490.605,Verified,Maharashtra
INV5382,120841,2026-03-31,SIP,85733.21,789.224,Verified,Maharashtra
INV5383,118632,2026-02-15,Lumpsum,74248.85,738.082,Verified,Maharashtra
INV5384,125497,2025-08-19,SIP,75230.94,802.894,Pending,Maharashtra
INV5385,125497,2026-05-31,SIP,92530.01,956.442,Verified,Maharashtra
INV5386,119092,2026-05-01,Redemption,90019.42,668.289,Verified,Maharashtra
INV5387,119092,2026-03-05,Redemption,50654.12,447.124,Verified,Maharashtra
INV5388,118632,2025-06-26,Redemption,98158.12,784.189,Verified,Maharashtra
INV5389,120841,2026-06-24,Redemption,22038.85,177.205,Verified,Maharashtra
INV5390,119092,2026-02-04,SIP,74877.93,548.321,Verified,Maharashtra
INV5391,120841,2025-09-17,Redemption,53085.04,484.786,Pending,Maharashtra
INV5392,120503,2025-12-04,SIP,91147.06,779.067,Verified,Maharashtra
INV5393,120503,2025-06-28,Lumpsum,80804.38,918.686,Verified,Maharashtra
INV5394,120841,2025-08-25,Redemption,17097.33,210.289,Pending,Maharashtra
INV5395,119551,2026-02-11,SIP,41695.78,342.087,Verified,Maharashtra
INV5396,119092,2025-12-19,Lumpsum,34010.62,272.857,Verified,Maharashtra
INV5397,119551,2026-05-20,Redemption,15167.67,158.992,Verified,Maharashtra
INV5398,120503,2025-12-18,SIP,60986.46,509.001,Pending,Maharashtra
INV5399,119551,2026-04-06,Lumpsum,765.76,5.644,Verified,Maharashtra
INV5400,118632,2025-12-05,SIP,29950.33,292.137,Verified,Maharashtra
INV5401,125497,2025-10-16,SIP,41918.03,328.308,Pending,Maharashtra
INV5402,120503,2025-12-25,Lumpsum,30451.46,254.124,Verified,Maharashtra
INV5403,120503,2026-03-03,Redemption,39279.55,343.952,Pending,Maharashtra
INV5404,119092,2026-03-24,Lumpsum,29913.63,222.837,Verified,Maharashtra
INV5405,119092,2026-01-09,Lumpsum,93491.43,819.219,Verified,Maharashtra
INV5406,120503,2026-02-13,SIP,90083.78,840.357,Verified,Maharashtra
INV5407,118632,2025-09-08,Lumpsum,11655.87,92.793,Pending,Maharashtra
INV5408,120841,2025-07-01,Lumpsum,91842.15,881.597,Verified,Maharashtra
INV5409,118632,2025-10-11,Redemption,59914.78,466.193,Pending,Maharashtra
INV5410,118632,2025-10-09,SIP,76580.38,614.426,Verified,Maharashtra
INV5411,125497,2026-03-07,Redemption,99234.82,752.762,Verified,Maharashtra
INV5412,118632,2026-05-24,Redemption,62914.03,697.606,Verified,Maharashtra
INV5413,125497,2025-08-30,Redemption,86375.86,932.427,Verified,Maharashtra
INV5414,119092,2025-12-31,Lumpsum,98384.33,702.526,Verified,Maharashtra
INV5415,119092,2026-02-28,Lumpsum,87879.25,598.302,Verified,Maharashtra
INV5416,125497,2025-07-11,SIP,50857.46,452.878,Verified,Maharashtra
INV5417,120503,2025-06-28,Redemption,65460.87,639.331,Verified,Maharashtra
INV5418,120503,2025-07-04,SIP,93064.83,774.432,Verified,Maharashtra
INV5419,119092,2026-05-29,Redemption,70068.75,632.749,Pending,Maharashtra
INV5420,125497,2026-05-15,Redemption,44475.55,491.072,Verified,Maharashtra
INV5421,119092,2026-04-22,Redemption,7993.58,61.332,Verified,Maharashtra
INV5422,120503,2026-03-11,Lumpsum,90323.73,793.587,Verified,Maharashtra
INV5423,118632,2026-06-14,SIP,88647.29,1107.793,Verified,Maharashtra
INV5424,120841,2025-12-06,SIP,9383.95,70.944,Verified,Maharashtra
INV5425,120841,2026-06-12,Lumpsum,77271.23,740.97,Verified,Maharashtra
INV5426,118632,2025-09-25,Lumpsum,55263.13,447.751,Verified,Maharashtra
INV5427,125497,2025-12-02,Redemption,61165.33,426.111,Pending,Maharashtra
INV5428,125497,2026-03-11,Lumpsum,63247.13,687.08,Verified,Maharashtra
INV5429,125497,2025-12-01,Lumpsum,66114.14,448.737,Pending,Maharashtra
INV5430,119092,2025-11-23,Lumpsum,78728.71,545.993,Verified,Maharashtra
INV5431,125497,2026-02-26,SIP,97010.23,650.513,Verified,Maharashtra
INV5432,119551,2025-08-11,Lumpsum,20434.76,210.179,Verified,Maharashtra
INV5433,118632,2025-09-07,Redemption,92744.4,812.668,Pending,Maharashtra
INV5434,118632,2025-12-14,Redemption,51603.24,389.846,Verified,Maharashtra
INV5435,119092,2026-03-24,Redemption,70398.46,556.907,Verified,Maharashtra
INV5436,118632,2026-05-28,Redemption,83934.45,905.518,Pending,Maharashtra
INV5437,119551,2026-02-28,Redemption,37785.84,282.988,Verified,Maharashtra
INV5438,119551,2025-12-22,Redemption,63189.45,558.288,Verified,Maharashtra
INV5439,120503,2025-11-09,SIP,80078.73,538.699,Verified,Maharashtra
INV5440,120503,2026-05-19,Redemption,37760.55,315.774,Pending,Maharashtra
INV5441,125497,2025-09-19,Redemption,27543.48,208.474,Verified,Maharashtra
INV5442,125497,2025-09-04,Redemption,70229.45,642.849,Pending,Maharashtra
INV5443,125497,2025-10-09,Lumpsum,37806.64,395.451,Pending,Maharashtra
INV5444,119092,2026-04-27,SIP,55901.37,373.498,Pending,Maharashtra
INV5445,119092,2025-09-27,SIP,39345.15,462.953,Verified,Maharashtra
INV5446,120841,2026-06-06,Redemption,97444.21,1096.695,Pending,Maharashtra
INV5447,118632,2026-06-01,Redemption,89141.06,1044.756,Verified,Maharashtra
INV5448,120503,2026-03-23,Redemption,19406.83,148.884,Verified,Maharashtra
INV5449,125497,2025-12-05,Lumpsum,43000.82,355.118,Pending,Maharashtra
INV5450,118632,2026-04-07,Redemption,13105.72,142.831,Pending,Maharashtra
INV5451,120503,2026-01-27,Redemption,72357.3,844.939,Pending,Maharashtra
INV5452,120503,2025-07-31,Lumpsum,58124.48,398.617,Verified,Maharashtra
INV5453,119551,2026-02-20,Redemption,9034.39,64.397,Pending,Maharashtra
INV5454,125497,2025-10-02,Redemption,61885.44,529.342,Pending,Maharashtra
INV5455,118632,2026-04-25,Redemption,33214.98,241.83,Verified,Maharashtra
INV5456,125497,2025-07-24,Redemption,99878.54,1023.924,Pending,Maharashtra
INV5457,125497,2026-04-16,Redemption,41646.09,294.413,Verified,Maharashtra
INV5458,120503,2025-08-15,Lumpsum,81154.02,911.604,Verified,Maharashtra
INV5459,120503,2026-01-18,SIP,85835.89,600.969,Verified,Maharashtra
INV5460,119092,2025-12-02,Lumpsum,37476.95,258.254,Pending,Maharashtra
INV5461,120503,2026-03-21,Lumpsum,89883.04,879.324,Verified,Maharashtra
INV5462,120841,2025-12-30,Lumpsum,77430.02,689.022,Verified,Maharashtra
INV5463,119092,2025-07-01,SIP,56134.26,615.013,Verified,Maharashtra
INV5464,118632,2025-07-04,Redemption,40086.87,288.819,Pending,Maharashtra
INV5465,120841,2026-04-13,Lumpsum,37882.23,362.545,Verified,Maharashtra
INV5466,119551,2026-04-20,Lumpsum,12842.33,159.101,Verified,Maharashtra
INV5467,120503,2025-09-02,SIP,42069.48,473.534,Verified,Maharashtra
INV5468,120503,2025-07-15,Redemption,70542.32,825.28,Verified,Maharashtra
INV5469,120841,2025-07-22,SIP,71796.63,487.612,Verified,Maharashtra
INV5470,118632,2025-09-18,Redemption,29012.42,348.613,Verified,Maharashtra
INV5471,119551,2025-09-07,Redemption,39877.51,448.931,Verified,Maharashtra
INV5472,118632,2025-08-19,SIP,31110.91,312.522,Pending,Maharashtra
INV5473,119092,2025-11-13,Redemption,53811.77,529.984,Verified,Maharashtra
INV5474,120503,2026-01-31,Lumpsum,5850.63,43.484,Pending,Maharashtra
INV5475,119551,2026-02-17,SIP,93033.29,903.178,Verified,Maharashtra
INV5476,119551,2026-06-10,Lumpsum,34368.48,260.519,Verified,Maharashtra
INV5477,125497,2026-06-09,SIP,92271.14,718.178,Verified,Maharashtra
INV5478,119092,2025-12-04,Redemption,39237.73,408.314,Verified,Maharashtra
INV5479,120503,2025-09-26,SIP,44515.3,316.13,Verified,Maharashtra
INV5480,119092,2026-06-01,Lumpsum,76363.9,909.646,Verified,Maharashtra
INV5481,120503,2026-05-28,Redemption,95425.04,842.249,Verified,Maharashtra
INV5482,119092,2025-09-26,SIP,14211.08,107.687,Pending,Maharashtra
INV5483,118632,2025-08-24,SIP,74120.92,566.434,Pending,Maharashtra
INV5484,119092,2025-12-02,SIP,29275.49,276.937,Verified,Maharashtra
INV5485,120841,2025-08-12,Lumpsum,89852.96,825.006,Pending,Maharashtra
INV5486,120503,2025-09-03,Lumpsum,76195.74,831.534,Verified,Maharashtra
INV5487,125497,2026-06-24,SIP,81834.43,823.619,Verified,Maharashtra
INV5488,119551,2026-02-19,SIP,78634.12,914.858,Verified,Maharashtra
INV5489,120841,2025-06-27,SIP,3348.85,22.978,Verified,Maharashtra
INV5490,119092,2026-02-12,SIP,58216.41,673.459,Verified,Maharashtra
INV5491,118632,2026-01-14,SIP,29220.88,262.737,Verified,Maharashtra
INV5492,118632,2025-10-29,Lumpsum,10257.9,87.176,Verified,Maharashtra
INV5493,125497,2026-04-29,SIP,43705.66,492.646,Verified,Maharashtra
INV5494,119092,2026-03-10,SIP,61721.76,424.675,Pending,Maharashtra
INV5495,119092,2025-11-20,SIP,30112.34,201.02,Verified,Maharashtra
INV5496,120841,2026-04-13,Redemption,45475.27,446.552,Pending,Maharashtra
INV5497,119092,2025-09-07,Lumpsum,82521.07,632.088,Pending,Maharashtra
INV5498,119551,2026-04-09,Lumpsum,11908.99,85.694,Pending,Maharashtra
INV5499,125497,2025-08-16,Redemption,11973.6,131.366,Verified,Maharashtra
INV5500,119551,2025-10-07,Lumpsum,79402.07,695.19,Pending,Maharashtra
INV5501,118632,2025-08-21,Lumpsum,35040.49,252.28,Pending,Maharashtra
INV5502,125497,2026-04-06,SIP,64818.99,486.151,Verified,Maharashtra
INV5503,119092,2025-11-12,Redemption,1061.04,9.726,Verified,Maharashtra
INV5504,119092,2025-07-27,Redemption,20886.28,184.945,Verified,Maharashtra
INV5505,125497,2026-01-04,Redemption,63826.28,530.595,Pending,Maharashtra
INV5506,119092,2026-03-24,Redemption,50472.68,621.698,Verified,Maharashtra
INV5507,120841,2026-03-02,SIP,17829.68,163.681,Verified,Maharashtra
INV5508,119092,2025-09-04,SIP,95138.14,665.51,Verified,Maharashtra
INV5509,120503,2026-03-03,Lumpsum,39250.44,313.355,Verified,Maharashtra
INV5510,120841,2026-03-19,Redemption,36049.25,270.822,Verified,Maharashtra
INV5511,120503,2025-12-12,Lumpsum,16275.44,117.22,Verified,Maharashtra
INV5512,119092,2025-07-30,Redemption,90917.53,917.147,Pending,Maharashtra
INV5513,120841,2026-04-04,SIP,98776.07,956.088,Verified,Maharashtra
INV5514,125497,2025-09-29,Redemption,18909.77,207.664,Pending,Maharashtra
INV5515,120503,2026-01-25,SIP,88450.29,749.17,Verified,Maharashtra
INV5516,119551,2025-12-31,SIP,49185.55,349.326,Verified,Maharashtra
INV5517,119092,2026-01-12,Lumpsum,81435.18,867.919,Verified,Maharashtra
INV5518,118632,2025-11-13,Redemption,17926.49,121.298,Verified,Maharashtra
INV5519,119092,2026-03-31,Lumpsum,20121.6,164.322,Verified,Maharashtra
INV5520,120841,2026-03-04,Redemption,21255.04,185.768,Verified,Maharashtra
INV5521,120841,2025-12-12,Redemption,24567.52,291.105,Pending,Maharashtra
INV5522,120503,2025-07-27,Lumpsum,20741.04,207.34,Verified,Maharashtra
INV5523,120503,2025-10-09,SIP,30465.97,313.567,Verified,Maharashtra
INV5524,119092,2025-10-23,Lumpsum,52889.39,390.664,Verified,Maharashtra
INV5525,119551,2025-11-03,Lumpsum,58041.51,396.07,Pending,Maharashtra
INV5526,119092,2025-11-26,SIP,28608.61,326.855,Verified,Maharashtra
INV5527,120503,2025-09-14,SIP,99109.29,824.615,Verified,Maharashtra
INV5528,125497,2026-04-04,Lumpsum,94440.8,748.833,Pending,Maharashtra
INV5529,120841,2026-03-11,Lumpsum,2431.85,24.374,Verified,Maharashtra
INV5530,125497,2026-03-04,Lumpsum,30566.04,216.024,Pending,Maharashtra
INV5531,125497,2025-11-17,SIP,22646.02,171.968,Verified,Maharashtra
INV5532,120841,2026-06-16,SIP,61768.36,648.422,Verified,Maharashtra
INV5533,118632,2026-04-28,Redemption,89094.02,634.985,Verified,Maharashtra
INV5534,120841,2026-03-30,Lumpsum,27858.43,191.258,Verified,Maharashtra
INV5535,125497,2026-05-16,SIP,82208.68,600.425,Pending,Maharashtra
INV5536,119092,2026-01-08,Lumpsum,76986.74,521.629,Pending,Maharashtra
INV5537,119551,2025-07-25,Redemption,56441.21,423.397,Verified,Maharashtra
INV5538,119551,2025-11-04,Redemption,81682.51,801.91,Pending,Maharashtra
INV5539,120841,2025-07-21,Redemption,19131.07,149.901,Verified,Maharashtra
INV5540,119092,2026-05-18,Redemption,68222.58,456.327,Pending,Maharashtra
INV5541,118632,2025-09-14,Lumpsum,79732.04,556.316,Pending,Maharashtra
INV5542,120841,2026-02-28,Lumpsum,25775.76,199.966,Verified,Maharashtra
INV5543,119092,2026-01-19,Redemption,95258.97,926.888,Pending,Maharashtra
INV5544,125497,2025-08-28,SIP,62244.99,491.598,Verified,Maharashtra
INV5545,118632,2026-03-27,Lumpsum,36801.69,247.318,Verified,Maharashtra
INV5546,120503,2026-02-09,Lumpsum,75834.75,788.779,Verified,Maharashtra
INV5547,119551,2025-12-28,SIP,62699.59,461.465,Verified,Maharashtra
INV5548,120503,2026-02-04,Lumpsum,15868.81,170.012,Verified,Maharashtra
INV5549,119092,2025-11-25,Lumpsum,84427.23,772.848,Verified,Maharashtra
INV5550,119551,2026-04-04,SIP,53418.59,444.598,Verified,Maharashtra
INV5551,120503,2025-10-15,Lumpsum,1584.1,11.242,Pending,Maharashtra
INV5552,120841,2025-09-01,Redemption,82479.26,579.066,Verified,Maharashtra
INV5553,118632,2025-11-16,Redemption,42999.74,486.269,Verified,Maharashtra
INV5554,119551,2025-12-07,SIP,50393.35,367.877,Pending,Maharashtra
INV5555,120503,2025-10-07,SIP,54796.76,549.826,Verified,Maharashtra
INV5556,120841,2025-09-06,Lumpsum,1681.76,19.077,Pending,Maharashtra
INV5557,119092,2026-03-25,Lumpsum,3194.82,37.221,Verified,Maharashtra
INV5558,119092,2025-10-01,Redemption,37803.53,343.261,Verified,Maharashtra
INV5559,120503,2025-11-11,SIP,70024.2,618.81,Verified,Maharashtra
INV5560,120503,2025-09-26,SIP,76140.95,740.892,Verified,Maharashtra
INV5561,125497,2025-12-01,Lumpsum,68092.08,776.042,Pending,Maharashtra
INV5562,119092,2026-04-28,Redemption,55370.94,597.217,Verified,Maharashtra
INV5563,125497,2026-03-11,Redemption,96930.14,1013.538,Pending,Maharashtra
INV5564,119092,2026-01-15,SIP,8110.73,79.947,Verified,Maharashtra
INV5565,125497,2026-06-12,SIP,2132.44,24.864,Verified,Maharashtra
INV5566,119551,2026-02-05,Redemption,76893.27,600.472,Verified,Maharashtra
INV5567,125497,2025-08-13,Redemption,87134.1,776.706,Verified,Maharashtra
INV5568,118632,2025-12-11,Redemption,40147.79,489.786,Pending,Maharashtra
INV5569,120841,2025-12-16,Redemption,59405.96,639.739,Verified,Maharashtra
INV5570,125497,2025-11-21,Redemption,18134.91,144.461,Verified,Maharashtra
INV5571,118632,2025-11-13,Redemption,40227.9,304.255,Verified,Maharashtra
INV5572,119092,2026-03-11,SIP,23968.34,186.556,Verified,Maharashtra
INV5573,119092,2025-07-03,SIP,51286.64,487.157,Verified,Maharashtra
INV5574,120841,2025-11-14,SIP,66558.06,602.703,Pending,Maharashtra
INV5575,125497,2026-04-12,Lumpsum,51917.68,371.297,Verified,Maharashtra
INV5576,120503,2025-12-15,Redemption,21311.69,209.283,Verified,Maharashtra
INV5577,119551,2026-02-28,SIP,25085.24,201.041,Verified,Maharashtra
INV5578,119551,2025-07-19,Lumpsum,75505.71,532.875,Verified,Maharashtra
INV5579,119092,2025-07-13,Lumpsum,73868.68,561.229,Verified,Maharashtra
INV5580,120841,2025-10-23,Lumpsum,58200.64,435.626,Verified,Maharashtra
INV5581,119092,2025-07-13,SIP,77964.91,552.249,Verified,Maharashtra
INV5582,119092,2026-06-20,Redemption,75506.91,724.764,Pending,Maharashtra
INV5583,120503,2025-10-30,Lumpsum,47561.88,356.57,Verified,Maharashtra
INV5584,120503,2026-01-09,Lumpsum,87762.69,663.119,Pending,Maharashtra
INV5585,119551,2025-07-24,Redemption,39942.41,276.393,Verified,Maharashtra
INV5586,125497,2025-10-01,SIP,99692.63,744.976,Verified,Maharashtra
INV5587,120841,2025-11-27,Redemption,20003.86,205.389,Pending,Maharashtra
INV5588,120503,2025-12-25,Redemption,91316.3,1089.258,Verified,Maharashtra
INV5589,125497,2025-07-25,Lumpsum,25878.42,298.681,Pending,Maharashtra
INV5590,119092,2026-06-03,Redemption,54571.25,526.206,Pending,Maharashtra
INV5591,120841,2026-06-07,Lumpsum,31490.7,259.784,Verified,Maharashtra
INV5592,120841,2026-04-19,Redemption,16015.55,142.488,Verified,Maharashtra
